# route_trace v1
# model=/home/scribe/models/unsloth/Qwen3.6-35B-A3B-GGUF/Qwen3.6-35B-A3B-JEV-Q5K-nonexpert.gguf arch=qwen35moe n_layer=40 n_expert=256 n_expert_used=8
# layer=0 expert_bytes=1769472 dense_bytes=28009216
# layer=1 expert_bytes=1769472 dense_bytes=28009216
# layer=2 expert_bytes=1769472 dense_bytes=28009216
# layer=3 expert_bytes=1769472 dense_bytes=24143872
# layer=4 expert_bytes=1769472 dense_bytes=28009216
# layer=5 expert_bytes=1769472 dense_bytes=28009216
# layer=6 expert_bytes=1769472 dense_bytes=28009216
# layer=7 expert_bytes=1769472 dense_bytes=24143872
# layer=8 expert_bytes=1769472 dense_bytes=28009216
# layer=9 expert_bytes=1769472 dense_bytes=28009216
# layer=10 expert_bytes=1769472 dense_bytes=28009216
# layer=11 expert_bytes=1769472 dense_bytes=24143872
# layer=12 expert_bytes=1769472 dense_bytes=28009216
# layer=13 expert_bytes=1769472 dense_bytes=28009216
# layer=14 expert_bytes=1769472 dense_bytes=28009216
# layer=15 expert_bytes=1769472 dense_bytes=24143872
# layer=16 expert_bytes=1769472 dense_bytes=28009216
# layer=17 expert_bytes=1769472 dense_bytes=28009216
# layer=18 expert_bytes=1769472 dense_bytes=28009216
# layer=19 expert_bytes=1769472 dense_bytes=24143872
# layer=20 expert_bytes=1769472 dense_bytes=28009216
# layer=21 expert_bytes=1769472 dense_bytes=28009216
# layer=22 expert_bytes=1769472 dense_bytes=28009216
# layer=23 expert_bytes=1769472 dense_bytes=24143872
# layer=24 expert_bytes=1769472 dense_bytes=28009216
# layer=25 expert_bytes=1769472 dense_bytes=28009216
# layer=26 expert_bytes=1769472 dense_bytes=28009216
# layer=27 expert_bytes=1769472 dense_bytes=24143872
# layer=28 expert_bytes=1769472 dense_bytes=28009216
# layer=29 expert_bytes=1769472 dense_bytes=28009216
# layer=30 expert_bytes=1769472 dense_bytes=28009216
# layer=31 expert_bytes=1769472 dense_bytes=24143872
# layer=32 expert_bytes=1769472 dense_bytes=28009216
# layer=33 expert_bytes=1769472 dense_bytes=28009216
# layer=34 expert_bytes=2039808 dense_bytes=28009216
# layer=35 expert_bytes=1769472 dense_bytes=24143872
# layer=36 expert_bytes=1769472 dense_bytes=28009216
# layer=37 expert_bytes=1769472 dense_bytes=28009216
# layer=38 expert_bytes=2039808 dense_bytes=28009216
# layer=39 expert_bytes=2039808 dense_bytes=24143872
turn,phase,step,layer,slot,expert,weight,residency,expert_bytes,dropped
7,0,38,38,3,254,0.101367,0,0,0
7,0,38,38,4,18,0.0928437,0,0,0
7,0,38,38,5,123,0.0874248,0,0,0
7,0,38,38,6,80,0.0800349,0,0,0
7,0,38,38,7,251,0.0760557,0,0,0
7,0,39,38,0,209,0.203115,0,0,0
7,0,39,38,1,136,0.186428,0,0,0
7,0,39,38,2,173,0.15708,0,0,0
7,0,39,38,3,254,0.106793,0,0,0
7,0,39,38,4,43,0.101731,0,2039808,0
7,0,39,38,5,18,0.0868258,0,0,0
7,0,39,38,6,142,0.084374,0,2039808,0
7,0,39,38,7,35,0.0736533,0,2039808,0
7,0,40,38,0,209,0.225623,0,0,0
7,0,40,38,1,254,0.157656,0,0,0
7,0,40,38,2,173,0.122174,0,0,0
7,0,40,38,3,146,0.114065,0,0,0
7,0,40,38,4,18,0.106582,0,0,0
7,0,40,38,5,248,0.098878,0,2039808,0
7,0,40,38,6,94,0.0906786,0,0,0
7,0,40,38,7,63,0.0843441,0,2039808,0
7,0,41,38,0,209,0.26442,0,0,0
7,0,41,38,1,173,0.127312,0,0,0
7,0,41,38,2,254,0.116502,0,0,0
7,0,41,38,3,123,0.115391,0,0,0
7,0,41,38,4,18,0.108281,0,0,0
7,0,41,38,5,215,0.0963909,0,0,0
7,0,41,38,6,87,0.0880761,0,0,0
7,0,41,38,7,168,0.0836273,0,0,0
7,0,42,38,0,209,0.184506,0,0,0
7,0,42,38,1,173,0.179631,0,0,0
7,0,42,38,2,254,0.122046,0,0,0
7,0,42,38,3,18,0.113484,0,0,0
7,0,42,38,4,237,0.102878,0,2039808,0
7,0,42,38,5,202,0.10027,0,2039808,0
7,0,42,38,6,168,0.0991842,0,0,0
7,0,42,38,7,233,0.0979989,0,0,0
7,0,43,38,0,120,0.706487,0,0,0
7,0,43,38,1,209,0.113508,0,0,0
7,0,43,38,2,144,0.0453219,0,0,0
7,0,43,38,3,108,0.0307451,0,0,0
7,0,43,38,4,249,0.0266983,0,0,0
7,0,43,38,5,42,0.0266859,0,0,0
7,0,43,38,6,151,0.0254356,0,0,0
7,0,43,38,7,204,0.0251175,0,0,0
7,0,44,38,0,103,0.2383,0,0,0
7,0,44,38,1,120,0.143891,0,0,0
7,0,44,38,2,176,0.115851,0,0,0
7,0,44,38,3,233,0.10696,0,0,0
7,0,44,38,4,180,0.101966,0,2039808,0
7,0,44,38,5,191,0.100716,0,2039808,0
7,0,44,38,6,209,0.0996437,0,0,0
7,0,44,38,7,8,0.0926716,0,0,0
7,0,45,38,0,103,0.26486,0,0,0
7,0,45,38,1,120,0.122028,0,0,0
7,0,45,38,2,209,0.114408,0,0,0
7,0,45,38,3,233,0.107138,0,0,0
7,0,45,38,4,166,0.0991168,0,2039808,0
7,0,45,38,5,220,0.09891,0,2039808,0
7,0,45,38,6,112,0.0978815,0,2039808,0
7,0,45,38,7,191,0.0956586,0,0,0
7,0,46,38,0,103,0.22205,0,0,0
7,0,46,38,1,209,0.1628,0,0,0
7,0,46,38,2,177,0.110178,0,2039808,0
7,0,46,38,3,151,0.105969,0,0,0
7,0,46,38,4,159,0.103374,0,0,0
7,0,46,38,5,72,0.103298,0,2039808,0
7,0,46,38,6,17,0.100126,0,2039808,0
7,0,46,38,7,182,0.0922058,0,0,0
7,0,47,38,0,103,0.235563,0,0,0
7,0,47,38,1,151,0.223808,0,0,0
7,0,47,38,2,209,0.112238,0,0,0
7,0,47,38,3,159,0.0892644,0,0,0
7,0,47,38,4,17,0.0884299,0,0,0
7,0,47,38,5,67,0.0847558,0,0,0
7,0,47,38,6,120,0.0836556,0,0,0
7,0,47,38,7,196,0.0822844,0,0,0
7,0,48,38,0,209,0.35391,0,0,0
7,0,48,38,1,249,0.183166,0,0,0
7,0,48,38,2,151,0.110705,0,0,0
7,0,48,38,3,103,0.099468,0,0,0
7,0,48,38,4,120,0.0886323,0,0,0
7,0,48,38,5,154,0.058032,0,0,0
7,0,48,38,6,28,0.053695,0,2039808,0
7,0,48,38,7,243,0.0523913,0,0,0
7,0,49,38,0,120,0.618628,0,0,0
7,0,49,38,1,151,0.103652,0,0,0
7,0,49,38,2,249,0.0876034,0,0,0
7,0,49,38,3,103,0.0596538,0,0,0
7,0,49,38,4,209,0.050043,0,0,0
7,0,49,38,5,200,0.0278377,0,2039808,0
7,0,49,38,6,193,0.0270703,0,0,0
7,0,49,38,7,41,0.0255117,0,2039808,0
7,0,50,38,0,151,0.163853,0,0,0
7,0,50,38,1,149,0.157196,0,2039808,0
7,0,50,38,2,93,0.11874,0,0,0
7,0,50,38,3,46,0.116972,0,0,0
7,0,50,38,4,18,0.116401,0,0,0
7,0,50,38,5,72,0.113815,0,0,0
7,0,50,38,6,31,0.10928,0,0,0
7,0,50,38,7,17,0.103742,0,0,0
7,0,51,38,0,151,0.210867,0,0,0
7,0,51,38,1,46,0.133183,0,0,0
7,0,51,38,2,31,0.116232,0,0,0
7,0,51,38,3,72,0.112436,0,0,0
7,0,51,38,4,209,0.112045,0,0,0
7,0,51,38,5,143,0.106679,0,2039808,0
7,0,51,38,6,93,0.105134,0,0,0
7,0,51,38,7,27,0.103423,0,0,0
7,0,0,39,0,162,0.800022,0,2039808,0
7,0,0,39,1,108,0.0404165,0,2039808,0
7,0,0,39,2,159,0.0304595,0,2039808,0
7,0,0,39,3,63,0.0284964,0,2039808,0
7,0,0,39,4,222,0.0258956,0,2039808,0
7,0,0,39,5,69,0.0251871,0,2039808,0
7,0,0,39,6,148,0.0250832,0,2039808,0
7,0,0,39,7,154,0.0244398,0,2039808,0
7,0,1,39,0,108,0.412002,0,0,0
7,0,1,39,1,162,0.376766,0,0,0
7,0,1,39,2,221,0.0385407,0,2039808,0
7,0,1,39,3,2,0.0363665,0,2039808,0
7,0,1,39,4,236,0.0352046,0,2039808,0
7,0,1,39,5,186,0.0344023,0,2039808,0
7,0,1,39,6,159,0.0343216,0,0,0
7,0,1,39,7,148,0.032396,0,0,0
7,0,2,39,0,154,0.208123,0,0,0
7,0,2,39,1,38,0.178921,0,2039808,0
7,0,2,39,2,110,0.173387,0,2039808,0
7,0,2,39,3,12,0.114983,0,2039808,0
7,0,2,39,4,207,0.0928011,0,2039808,0
7,0,2,39,5,69,0.0834881,0,0,0
7,0,2,39,6,108,0.082025,0,0,0
7,0,2,39,7,104,0.0662717,0,2039808,0
7,0,3,39,0,99,0.197605,0,2039808,0
7,0,3,39,1,251,0.189481,0,2039808,0
7,0,3,39,2,108,0.146771,0,0,0
7,0,3,39,3,127,0.117509,0,2039808,0
7,0,3,39,4,107,0.0953522,0,2039808,0
7,0,3,39,5,44,0.0939872,0,2039808,0
7,0,3,39,6,35,0.0845481,0,2039808,0
7,0,3,39,7,188,0.0747455,0,2039808,0
7,0,4,39,0,23,0.219203,0,2039808,0
7,0,4,39,1,108,0.161694,0,0,0
7,0,4,39,2,107,0.138872,0,0,0
7,0,4,39,3,16,0.119606,0,2039808,0
7,0,4,39,4,241,0.100522,0,2039808,0
7,0,4,39,5,98,0.0899259,0,2039808,0
7,0,4,39,6,174,0.0854127,0,2039808,0
7,0,4,39,7,216,0.0847651,0,2039808,0
7,0,5,39,0,108,0.145085,0,0,0
7,0,5,39,1,10,0.138529,0,2039808,0
7,0,5,39,2,34,0.132803,0,2039808,0
7,0,5,39,3,114,0.132644,0,2039808,0
7,0,5,39,4,177,0.128858,0,2039808,0
7,0,5,39,5,85,0.123694,0,2039808,0
7,0,5,39,6,13,0.102923,0,2039808,0
7,0,5,39,7,62,0.0954636,0,2039808,0
7,0,6,39,0,99,0.232613,0,0,0
7,0,6,39,1,44,0.173877,0,0,0
7,0,6,39,2,108,0.126337,0,0,0
7,0,6,39,3,77,0.125296,0,2039808,0
7,0,6,39,4,107,0.103453,0,0,0
7,0,6,39,5,224,0.0874073,0,2039808,0
7,0,6,39,6,237,0.075629,0,2039808,0
7,0,6,39,7,78,0.0753885,0,2039808,0
7,0,7,39,0,239,0.201698,0,2039808,0
7,0,7,39,1,158,0.150272,0,2039808,0
7,0,7,39,2,44,0.133073,0,0,0
7,0,7,39,3,99,0.129984,0,0,0
7,0,7,39,4,154,0.10037,0,0,0
7,0,7,39,5,78,0.0972001,0,0,0
7,0,7,39,6,98,0.0946672,0,0,0
7,0,7,39,7,251,0.092736,0,0,0
7,0,8,39,0,2,0.176598,0,0,0
7,0,8,39,1,154,0.145236,0,0,0
7,0,8,39,2,189,0.129828,0,2039808,0
7,0,8,39,3,38,0.127099,0,0,0
7,0,8,39,4,69,0.119007,0,0,0
7,0,8,39,5,78,0.115344,0,0,0
7,0,8,39,6,248,0.107133,0,2039808,0
7,0,8,39,7,162,0.0797544,0,0,0
7,0,9,39,0,239,0.158843,0,0,0
7,0,9,39,1,158,0.157494,0,0,0
7,0,9,39,2,23,0.142916,0,0,0
7,0,9,39,3,154,0.120743,0,0,0
7,0,9,39,4,72,0.110883,0,2039808,0
7,0,9,39,5,241,0.10344,0,0,0
7,0,9,39,6,224,0.103348,0,0,0
7,0,9,39,7,98,0.102334,0,0,0
7,0,10,39,0,23,0.23104,0,0,0
7,0,10,39,1,16,0.146449,0,0,0
7,0,10,39,2,78,0.142309,0,0,0
7,0,10,39,3,70,0.111826,0,2039808,0
7,0,10,39,4,34,0.104502,0,0,0
7,0,10,39,5,241,0.100061,0,0,0
7,0,10,39,6,145,0.0931208,0,2039808,0
7,0,10,39,7,178,0.0706923,0,2039808,0
7,0,11,39,0,23,0.226077,0,0,0
7,0,11,39,1,241,0.129685,0,0,0
7,0,11,39,2,154,0.119334,0,0,0
7,0,11,39,3,108,0.108994,0,0,0
7,0,11,39,4,78,0.108563,0,0,0
7,0,11,39,5,178,0.103753,0,0,0
7,0,11,39,6,188,0.101911,0,0,0
7,0,11,39,7,162,0.101684,0,0,0
7,0,12,39,0,55,0.176109,0,2039808,0
7,0,12,39,1,78,0.155683,0,0,0
7,0,12,39,2,34,0.127484,0,0,0
7,0,12,39,3,13,0.126521,0,0,0
7,0,12,39,4,177,0.117193,0,0,0
7,0,12,39,5,62,0.114048,0,0,0
7,0,12,39,6,30,0.0936206,0,2039808,0
7,0,12,39,7,164,0.0893411,0,2039808,0
7,0,13,39,0,239,0.232444,0,0,0
7,0,13,39,1,158,0.137893,0,0,0
7,0,13,39,2,99,0.137667,0,0,0
7,0,13,39,3,244,0.136115,0,2039808,0
7,0,13,39,4,44,0.0987727,0,0,0
7,0,13,39,5,154,0.0974272,0,0,0
7,0,13,39,6,251,0.0827675,0,0,0
7,0,13,39,7,231,0.0769137,0,2039808,0
7,0,14,39,0,230,0.186698,0,2039808,0
7,0,14,39,1,154,0.183172,0,0,0
7,0,14,39,2,108,0.13018,0,0,0
7,0,14,39,3,178,0.10355,0,0,0
7,0,14,39,4,25,0.102623,0,2039808,0
7,0,14,39,5,188,0.0992085,0,0,0
7,0,14,39,6,176,0.0987817,0,2039808,0
7,0,14,39,7,69,0.0957869,0,0,0
7,0,15,39,0,134,0.206754,0,2039808,0
7,0,15,39,1,75,0.198359,0,2039808,0
7,0,15,39,2,129,0.163477,0,2039808,0
7,0,15,39,3,239,0.103955,0,0,0
7,0,15,39,4,39,0.0914466,0,2039808,0
7,0,15,39,5,211,0.0816879,0,2039808,0
7,0,15,39,6,98,0.0795381,0,0,0
7,0,15,39,7,117,0.0747824,0,2039808,0
7,0,16,39,0,44,0.195404,0,0,0
7,0,16,39,1,77,0.143194,0,0,0
7,0,16,39,2,78,0.131701,0,0,0
7,0,16,39,3,62,0.11553,0,0,0
7,0,16,39,4,242,0.113566,0,2039808,0
7,0,16,39,5,8,0.105509,0,2039808,0
7,0,16,39,6,147,0.0987656,0,2039808,0
7,0,16,39,7,99,0.0963295,0,0,0
7,0,17,39,0,230,0.162277,0,0,0
7,0,17,39,1,39,0.150914,0,0,0
7,0,17,39,2,129,0.137193,0,0,0
7,0,17,39,3,134,0.121832,0,0,0
7,0,17,39,4,147,0.113115,0,0,0
7,0,17,39,5,22,0.111447,0,2039808,0
7,0,17,39,6,186,0.10491,0,0,0
7,0,17,39,7,73,0.0983123,0,2039808,0
7,0,18,39,0,34,0.168155,0,0,0
7,0,18,39,1,242,0.166183,0,0,0
7,0,18,39,2,147,0.139323,0,0,0
7,0,18,39,3,62,0.138028,0,0,0
7,0,18,39,4,181,0.12397,0,2039808,0
7,0,18,39,5,98,0.0896851,0,0,0
7,0,18,39,6,14,0.0880089,0,2039808,0
7,0,18,39,7,129,0.0866467,0,0,0
7,0,19,39,0,44,0.179288,0,0,0
7,0,19,39,1,77,0.144379,0,0,0
7,0,19,39,2,242,0.138014,0,0,0
7,0,19,39,3,75,0.134042,0,0,0
7,0,19,39,4,167,0.114784,0,2039808,0
7,0,19,39,5,62,0.105507,0,0,0
7,0,19,39,6,197,0.092768,0,2039808,0
7,0,19,39,7,154,0.0912177,0,0,0
7,0,20,39,0,230,0.161426,0,0,0
7,0,20,39,1,39,0.137719,0,0,0
7,0,20,39,2,129,0.12313,0,0,0
7,0,20,39,3,22,0.122047,0,0,0
7,0,20,39,4,98,0.121931,0,0,0
7,0,20,39,5,128,0.119224,0,2039808,0
7,0,20,39,6,159,0.107543,0,0,0
7,0,20,39,7,95,0.106981,0,2039808,0
7,0,21,39,0,34,0.174914,0,0,0
7,0,21,39,1,242,0.163996,0,0,0
7,0,21,39,2,62,0.142733,0,0,0
7,0,21,39,3,181,0.132273,0,0,0
7,0,21,39,4,147,0.115152,0,0,0
7,0,21,39,5,14,0.0965255,0,0,0
7,0,21,39,6,125,0.087552,0,2039808,0
7,0,21,39,7,52,0.0868552,0,2039808,0
7,0,22,39,0,44,0.174733,0,0,0
7,0,22,39,1,99,0.143078,0,0,0
7,0,22,39,2,77,0.136468,0,0,0
7,0,22,39,3,75,0.117926,0,0,0
7,0,22,39,4,242,0.11484,0,0,0
7,0,22,39,5,62,0.113111,0,0,0
7,0,22,39,6,154,0.108196,0,0,0
7,0,22,39,7,251,0.091648,0,0,0
7,0,23,39,0,162,0.178429,0,0,0
7,0,23,39,1,230,0.140553,0,0,0
7,0,23,39,2,98,0.124965,0,0,0
7,0,23,39,3,129,0.119364,0,0,0
7,0,23,39,4,39,0.11365,0,0,0
7,0,23,39,5,154,0.110015,0,0,0
7,0,23,39,6,128,0.106789,0,0,0
7,0,23,39,7,235,0.106236,0,2039808,0
7,0,24,39,0,242,0.170252,0,0,0
7,0,24,39,1,34,0.165559,0,0,0
7,0,24,39,2,62,0.141485,0,0,0
7,0,24,39,3,181,0.131285,0,0,0
7,0,24,39,4,147,0.118606,0,0,0
7,0,24,39,5,125,0.0950685,0,0,0
7,0,24,39,6,106,0.0902762,0,2039808,0
7,0,24,39,7,52,0.0874671,0,0,0
7,0,25,39,0,44,0.163251,0,0,0
7,0,25,39,1,251,0.155397,0,0,0
7,0,25,39,2,75,0.142644,0,0,0
7,0,25,39,3,154,0.124137,0,0,0
7,0,25,39,4,66,0.120761,0,2039808,0
7,0,25,39,5,99,0.106443,0,0,0
7,0,25,39,6,239,0.0974121,0,0,0
7,0,25,39,7,163,0.0899548,0,2039808,0
7,0,26,39,0,230,0.165453,0,0,0
7,0,26,39,1,129,0.152669,0,0,0
7,0,26,39,2,39,0.134108,0,0,0
7,0,26,39,3,22,0.111804,0,0,0
7,0,26,39,4,162,0.111006,0,0,0
7,0,26,39,5,128,0.109438,0,0,0
7,0,26,39,6,106,0.107825,0,0,0
7,0,26,39,7,154,0.107696,0,0,0
7,0,27,39,0,242,0.172056,0,0,0
7,0,27,39,1,34,0.169045,0,0,0
7,0,27,39,2,62,0.145431,0,0,0
7,0,27,39,3,181,0.133313,0,0,0
7,0,27,39,4,147,0.111053,0,0,0
7,0,27,39,5,125,0.102919,0,0,0
7,0,27,39,6,14,0.0843835,0,0,0
7,0,27,39,7,164,0.0817999,0,0,0
7,0,28,39,0,154,0.142352,0,0,0
7,0,28,39,1,167,0.138945,0,0,0
7,0,28,39,2,242,0.138082,0,0,0
7,0,28,39,3,78,0.135266,0,0,0
7,0,28,39,4,77,0.126039,0,0,0
7,0,28,39,5,62,0.115618,0,0,0
7,0,28,39,6,44,0.103081,0,0,0
7,0,28,39,7,181,0.100618,0,0,0
7,0,29,39,0,154,0.153048,0,0,0
7,0,29,39,1,2,0.149373,0,0,0
7,0,29,39,2,38,0.131074,0,0,0
7,0,29,39,3,78,0.122957,0,0,0
7,0,29,39,4,147,0.116957,0,0,0
7,0,29,39,5,69,0.112589,0,0,0
7,0,29,39,6,189,0.10839,0,0,0
7,0,29,39,7,186,0.105612,0,0,0
7,0,30,39,0,162,0.426358,0,0,0
7,0,30,39,1,238,0.308607,0,2039808,0
7,0,30,39,2,107,0.0762399,0,0,0
7,0,30,39,3,37,0.0430401,0,2039808,0
7,0,30,39,4,206,0.0380739,0,2039808,0
7,0,30,39,5,148,0.0366815,0,0,0
7,0,30,39,6,159,0.0355865,0,0,0
7,0,30,39,7,50,0.0354135,0,2039808,0
7,0,31,39,0,120,0.2286,0,2039808,0
7,0,31,39,1,10,0.166642,0,0,0
7,0,31,39,2,101,0.115164,0,2039808,0
7,0,31,39,3,225,0.104554,0,2039808,0
7,0,31,39,4,253,0.102781,0,2039808,0
7,0,31,39,5,133,0.0973275,0,2039808,0
7,0,31,39,6,56,0.0925705,0,2039808,0
7,0,31,39,7,228,0.0923609,0,2039808,0
7,0,32,39,0,120,0.242019,0,0,0
7,0,32,39,1,255,0.146355,0,2039808,0
7,0,32,39,2,225,0.108914,0,0,0
7,0,32,39,3,228,0.108293,0,0,0
7,0,32,39,4,223,0.103274,0,2039808,0
7,0,32,39,5,10,0.103037,0,0,0
7,0,32,39,6,118,0.0942017,0,2039808,0
7,0,32,39,7,101,0.0939055,0,0,0
7,0,33,39,0,238,0.241759,0,0,0
7,0,33,39,1,162,0.198799,0,0,0
7,0,33,39,2,88,0.102585,0,2039808,0
7,0,33,39,3,100,0.0945626,0,2039808,0
7,0,33,39,4,154,0.0944705,0,0,0
7,0,33,39,5,222,0.0907007,0,0,0
7,0,33,39,6,38,0.0891461,0,0,0
7,0,33,39,7,166,0.0879775,0,2039808,0
7,0,34,39,0,110,0.168406,0,0,0
7,0,34,39,1,154,0.150963,0,0,0
7,0,34,39,2,243,0.13625,0,2039808,0
7,0,34,39,3,38,0.135939,0,0,0
7,0,34,39,4,69,0.117815,0,0,0
7,0,34,39,5,12,0.116742,0,0,0
7,0,34,39,6,78,0.10215,0,0,0
7,0,34,39,7,15,0.0717366,0,2039808,0
7,0,35,39,0,224,0.182656,0,0,0
7,0,35,39,1,23,0.180674,0,0,0
7,0,35,39,2,154,0.127396,0,0,0
7,0,35,39,3,147,0.120532,0,0,0
7,0,35,39,4,107,0.114943,0,0,0
7,0,35,39,5,70,0.0938398,0,0,0
7,0,35,39,6,108,0.0907369,0,0,0
7,0,35,39,7,98,0.0892217,0,0,0
7,0,36,39,0,177,0.148426,0,0,0
7,0,36,39,1,13,0.147988,0,0,0
7,0,36,39,2,85,0.145077,0,0,0
7,0,36,39,3,34,0.14108,0,0,0
7,0,36,39,4,10,0.117158,0,0,0
7,0,36,39,5,62,0.102434,0,0,0
7,0,36,39,6,147,0.102243,0,0,0
7,0,36,39,7,70,0.0955937,0,0,0
7,0,37,39,0,239,0.166375,0,0,0
7,0,37,39,1,44,0.164043,0,0,0
7,0,37,39,2,99,0.144773,0,0,0
7,0,37,39,3,154,0.139316,0,0,0
7,0,37,39,4,70,0.116059,0,0,0
7,0,37,39,5,98,0.0972081,0,0,0
7,0,37,39,6,108,0.0867699,0,0,0
7,0,37,39,7,77,0.0854569,0,0,0
7,0,38,39,0,239,0.172874,0,0,0
7,0,38,39,1,244,0.154674,0,0,0
7,0,38,39,2,154,0.15273,0,0,0
7,0,38,39,3,183,0.136351,0,2039808,0
7,0,38,39,4,98,0.114141,0,0,0
7,0,38,39,5,39,0.0951401,0,0,0
7,0,38,39,6,44,0.0874969,0,0,0
7,0,38,39,7,22,0.0865917,0,0,0
7,0,39,39,0,23,0.231988,0,0,0
7,0,39,39,1,16,0.154594,0,0,0
7,0,39,39,2,154,0.126872,0,0,0
7,0,39,39,3,241,0.107328,0,0,0
7,0,39,39,4,70,0.103817,0,0,0
7,0,39,39,5,145,0.0926274,0,0,0
7,0,39,39,6,147,0.091448,0,0,0
7,0,39,39,7,18,0.0913253,0,2039808,0
7,0,40,39,0,147,0.141458,0,0,0
7,0,40,39,1,34,0.139681,0,0,0
7,0,40,39,2,177,0.136957,0,0,0
7,0,40,39,3,13,0.129002,0,0,0
7,0,40,39,4,154,0.121313,0,0,0
7,0,40,39,5,85,0.120006,0,0,0
7,0,40,39,6,62,0.107312,0,0,0
7,0,40,39,7,181,0.104271,0,0,0
7,0,41,39,0,239,0.228411,0,0,0
7,0,41,39,1,154,0.135211,0,0,0
7,0,41,39,2,98,0.129027,0,0,0
7,0,41,39,3,44,0.127699,0,0,0
7,0,41,39,4,39,0.0991473,0,0,0
7,0,41,39,5,158,0.0971066,0,0,0
7,0,41,39,6,18,0.0926484,0,0,0
7,0,41,39,7,169,0.09075,0,2039808,0
7,0,42,39,0,154,0.160479,0,0,0
7,0,42,39,1,190,0.129716,0,2039808,0
7,0,42,39,2,22,0.127678,0,0,0
7,0,42,39,3,98,0.120614,0,0,0
7,0,42,39,4,169,0.117572,0,0,0
7,0,42,39,5,11,0.116742,0,2039808,0
7,0,42,39,6,39,0.11474,0,0,0
7,0,42,39,7,60,0.112459,0,2039808,0
7,0,43,39,0,162,0.870878,0,0,0
7,0,43,39,1,238,0.0423451,0,0,0
7,0,43,39,2,98,0.0205004,0,0,0
7,0,43,39,3,42,0.0175378,0,2039808,0
7,0,43,39,4,107,0.0138434,0,0,0
7,0,43,39,5,174,0.0130649,0,0,0
7,0,43,39,6,221,0.0113564,0,0,0
7,0,43,39,7,148,0.0104743,0,0,0
7,0,44,39,0,120,0.197249,0,0,0
7,0,44,39,1,101,0.120867,0,0,0
7,0,44,39,2,253,0.120485,0,0,0
7,0,44,39,3,141,0.1155,0,2039808,0
7,0,44,39,4,223,0.112717,0,0,0
7,0,44,39,5,164,0.112011,0,0,0
7,0,44,39,6,133,0.111968,0,0,0
7,0,44,39,7,228,0.109202,0,0,0
7,0,45,39,0,228,0.140084,0,0,0
7,0,45,39,1,223,0.135036,0,0,0
7,0,45,39,2,120,0.124144,0,0,0
7,0,45,39,3,101,0.123166,0,0,0
7,0,45,39,4,91,0.12235,0,2039808,0
7,0,45,39,5,42,0.118879,0,0,0
7,0,45,39,6,192,0.11871,0,2039808,0
7,0,45,39,7,95,0.117631,0,0,0
7,0,46,39,0,162,0.264862,0,0,0
7,0,46,39,1,228,0.226787,0,0,0
7,0,46,39,2,238,0.099365,0,0,0
7,0,46,39,3,206,0.0898975,0,0,0
7,0,46,39,4,88,0.085913,0,0,0
7,0,46,39,5,222,0.0795968,0,0,0
7,0,46,39,6,137,0.0776919,0,2039808,0
7,0,46,39,7,235,0.0758869,0,0,0
7,0,47,39,0,162,0.306263,0,0,0
7,0,47,39,1,154,0.125149,0,0,0
7,0,47,39,2,206,0.119941,0,0,0
7,0,47,39,3,137,0.0951944,0,0,0
7,0,47,39,4,46,0.0925238,0,2039808,0
7,0,47,39,5,192,0.0915806,0,0,0
7,0,47,39,6,73,0.0863449,0,0,0
7,0,47,39,7,10,0.0830041,0,0,0
7,0,48,39,0,222,0.249345,0,0,0
7,0,48,39,1,228,0.190971,0,0,0
7,0,48,39,2,10,0.137536,0,0,0
7,0,48,39,3,173,0.108815,0,2039808,0
7,0,48,39,4,73,0.0882285,0,0,0
7,0,48,39,5,91,0.0776087,0,0,0
7,0,48,39,6,37,0.0753459,0,0,0
7,0,48,39,7,66,0.0721499,0,0,0
7,0,49,39,0,162,0.881393,0,0,0
7,0,49,39,1,221,0.020725,0,0,0
7,0,49,39,2,107,0.0197805,0,0,0
7,0,49,39,3,170,0.0170397,0,2039808,0
7,0,49,39,4,211,0.0169672,0,0,0
7,0,49,39,5,45,0.0165839,0,2039808,0
7,0,49,39,6,166,0.0144305,0,0,0
7,0,49,39,7,222,0.0130802,0,0,0
7,0,50,39,0,238,0.309602,0,0,0
7,0,50,39,1,136,0.112444,0,2039808,0
7,0,50,39,2,228,0.10444,0,0,0
7,0,50,39,3,222,0.0973767,0,0,0
7,0,50,39,4,169,0.0967492,0,0,0
7,0,50,39,5,91,0.095089,0,0,0
7,0,50,39,6,175,0.0928755,0,2039808,0
7,0,50,39,7,137,0.0914231,0,0,0
7,0,51,39,0,110,0.172271,0,0,0
7,0,51,39,1,96,0.135344,0,2039808,0
7,0,51,39,2,243,0.123303,0,0,0
7,0,51,39,3,154,0.123169,0,0,0
7,0,51,39,4,39,0.114314,0,0,0
7,0,51,39,5,129,0.111558,0,0,0
7,0,51,39,6,217,0.110732,0,2039808,0
7,0,51,39,7,46,0.109309,0,0,0
7,1,52,0,0,238,0.262229,0,1769472,0
7,1,52,0,1,43,0.196723,0,1769472,0
7,1,52,0,2,120,0.119284,0,1769472,0
7,1,52,0,3,206,0.114615,0,1769472,0
7,1,52,0,4,30,0.0838269,0,1769472,0
7,1,52,0,5,148,0.0824731,0,1769472,0
7,1,52,0,6,147,0.0720649,0,1769472,0
7,1,52,0,7,112,0.0687839,0,1769472,0
